order_id,supplier_id,facility_id,status,total_amount,added_at,note
265,1,12,shipped,"$4,580,169.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
266,36,15,shipped,"$5,909,093.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
267,44,13,received,"$2,670,414.00",2025-11-27 19:36:09.061815 +00:00,закупка 2025-11-27
268,34,37,processing_by_supplier,"$3,720,379.00",2025-12-12 19:36:09.061815 +00:00,закупка 2025-12-12
269,40,18,received,"$4,054,551.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
270,3,23,received,"$2,571,863.00",2025-12-13 19:36:09.061815 +00:00,закупка 2025-12-13
271,29,22,processing_by_supplier,"$3,916,340.00",2025-10-14 19:36:09.061815 +00:00,закупка 2025-10-14
272,11,17,processing_by_supplier,"$8,988,634.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
273,40,18,received,"$6,655,739.00",2025-11-22 19:36:09.061815 +00:00,закупка 2025-11-22
274,15,26,processing_by_supplier,"$5,791,392.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
275,34,38,received,"$6,547,704.00",2025-12-10 19:36:09.061815 +00:00,закупка 2025-12-10
276,44,5,received,"$6,101,800.00",2025-10-27 19:36:09.061815 +00:00,закупка 2025-10-27
277,34,11,shipped,"$4,424,077.00",2025-10-27 19:36:09.061815 +00:00,закупка 2025-10-27
278,31,2,shipped,"$5,528,104.00",2025-11-06 19:36:09.061815 +00:00,закупка 2025-11-06
279,38,12,received,"$4,193,373.00",2025-11-20 19:36:09.061815 +00:00,закупка 2025-11-20
280,20,1,shipped,"$3,053,880.00",2025-11-10 19:36:09.061815 +00:00,закупка 2025-11-10
281,29,2,shipped,"$4,599,769.00",2025-10-25 19:36:09.061815 +00:00,закупка 2025-10-25
282,1,22,shipped,"$1,706,063.00",2025-12-12 19:36:09.061815 +00:00,закупка 2025-12-12
283,20,36,received,"$544,244.00",2025-12-12 19:36:09.061815 +00:00,закупка 2025-12-12
284,44,6,shipped,"$3,749,395.00",2025-12-04 19:36:09.061815 +00:00,закупка 2025-12-04
285,10,40,processing_by_supplier,"$3,147,834.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
286,47,8,processing_by_supplier,"$7,898,416.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
287,42,34,processing_by_supplier,"$1,035,904.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
288,3,34,processing_by_supplier,"$5,768,180.00",2025-11-23 19:36:09.061815 +00:00,закупка 2025-11-23
289,31,18,processing_by_supplier,"$7,930,208.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
290,46,1,received,"$1,481,432.00",2025-11-22 19:36:09.061815 +00:00,закупка 2025-11-22
291,21,16,processing_by_supplier,"$6,128,114.00",2025-11-22 19:36:09.061815 +00:00,закупка 2025-11-22
292,23,11,received,"$4,450,127.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
293,16,16,received,"$683,534.00",2025-10-21 19:36:09.061815 +00:00,закупка 2025-10-21
294,33,17,shipped,"$4,233,249.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
295,29,13,shipped,"$1,673,509.00",2025-12-11 19:36:09.061815 +00:00,закупка 2025-12-11
296,44,5,shipped,"$2,203,824.00",2025-11-23 19:36:09.061815 +00:00,закупка 2025-11-23
297,7,23,processing_by_supplier,"$4,549,698.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
298,25,33,shipped,"$3,679,031.00",2025-10-26 19:36:09.061815 +00:00,закупка 2025-10-26
299,36,24,received,"$1,759,368.00",2025-11-11 19:36:09.061815 +00:00,закупка 2025-11-11
300,36,28,processing_by_supplier,"$2,303,059.00",2025-11-09 19:36:09.061815 +00:00,закупка 2025-11-09
301,25,16,shipped,"$2,605,228.00",2025-12-12 19:36:09.061815 +00:00,закупка 2025-12-12
302,13,10,processing_by_supplier,"$4,292,970.00",2025-10-16 19:36:09.061815 +00:00,закупка 2025-10-16
303,13,16,shipped,"$1,272,321.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
304,9,8,processing_by_supplier,"$3,217,498.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
305,16,14,shipped,"$779,874.00",2025-12-06 19:36:09.061815 +00:00,закупка 2025-12-06
306,3,20,shipped,"$4,916,667.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
307,25,20,processing_by_supplier,"$7,146,992.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
308,25,14,shipped,"$2,282,735.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
309,15,15,shipped,"$243,664.00",2025-11-07 19:36:09.061815 +00:00,закупка 2025-11-07
310,19,28,received,"$2,556,007.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
311,50,34,processing_by_supplier,"$5,603,614.00",2025-10-14 19:36:09.061815 +00:00,закупка 2025-10-14
312,22,8,shipped,"$3,266,747.00",2025-10-26 19:36:09.061815 +00:00,закупка 2025-10-26
313,31,2,processing_by_supplier,"$3,400,495.00",2025-11-06 19:36:09.061815 +00:00,закупка 2025-11-06
314,1,35,shipped,"$2,873,644.00",2025-11-28 19:36:09.061815 +00:00,закупка 2025-11-28
315,9,17,received,"$6,472,477.00",2025-11-04 19:36:09.061815 +00:00,закупка 2025-11-04
316,35,25,processing_by_supplier,"$2,012,239.00",2025-12-09 19:36:09.061815 +00:00,закупка 2025-12-09
317,6,33,shipped,"$993,308.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
318,43,9,received,"$4,852,531.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
319,16,9,processing_by_supplier,"$3,451,295.00",2025-10-25 19:36:09.061815 +00:00,закупка 2025-10-25
320,15,12,received,"$3,837,885.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
321,21,11,shipped,"$1,336,998.00",2025-10-29 19:36:09.061815 +00:00,закупка 2025-10-29
322,43,36,processing_by_supplier,"$803,226.00",2025-12-10 19:36:09.061815 +00:00,закупка 2025-12-10
323,25,33,shipped,"$3,821,696.00",2025-11-20 19:36:09.061815 +00:00,закупка 2025-11-20
324,3,40,processing_by_supplier,"$3,347,578.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
325,31,38,shipped,"$1,613,780.00",2025-12-04 19:36:09.061815 +00:00,закупка 2025-12-04
326,36,27,shipped,"$2,899,512.00",2025-12-12 19:36:09.061815 +00:00,закупка 2025-12-12
327,31,27,shipped,"$6,020,690.00",2025-10-27 19:36:09.061815 +00:00,закупка 2025-10-27
328,17,6,processing_by_supplier,"$1,095,542.00",2025-10-16 19:36:09.061815 +00:00,закупка 2025-10-16
329,27,25,shipped,"$3,675,302.00",2025-11-28 19:36:09.061815 +00:00,закупка 2025-11-28
330,42,13,processing_by_supplier,"$4,529,960.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
331,2,5,shipped,"$4,462,248.00",2025-11-17 19:36:09.061815 +00:00,закупка 2025-11-17
332,2,31,received,"$8,542,999.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
333,33,31,shipped,"$1,866,576.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
334,46,30,shipped,"$5,940,006.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
335,20,10,processing_by_supplier,"$4,712,357.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
336,18,17,processing_by_supplier,"$1,423,010.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
337,16,2,processing_by_supplier,"$2,359,113.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
338,10,5,received,"$6,161,482.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
339,48,23,received,"$3,348,987.00",2025-11-04 19:36:09.061815 +00:00,закупка 2025-11-04
340,4,27,shipped,"$3,075,283.00",2025-11-11 19:36:09.061815 +00:00,закупка 2025-11-11
341,36,22,shipped,"$1,567,720.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
342,23,39,shipped,"$1,884,318.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
343,40,2,shipped,"$5,383,871.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
344,35,28,processing_by_supplier,"$2,985,237.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
345,16,2,shipped,"$1,767,722.00",2025-12-05 19:36:09.061815 +00:00,закупка 2025-12-05
346,33,12,received,"$2,746,800.00",2025-11-24 19:36:09.061815 +00:00,закупка 2025-11-24
347,35,5,shipped,"$4,474,295.00",2025-11-03 19:36:09.061815 +00:00,закупка 2025-11-03
348,6,27,received,"$4,029,112.00",2025-11-10 19:36:09.061815 +00:00,закупка 2025-11-10
349,16,8,received,"$7,623,307.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
350,36,11,shipped,"$4,089,479.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
351,10,38,shipped,"$1,570,540.00",2025-10-31 19:36:09.061815 +00:00,закупка 2025-10-31
352,21,24,shipped,"$6,138,990.00",2025-10-28 19:36:09.061815 +00:00,закупка 2025-10-28
353,38,10,processing_by_supplier,"$6,785,546.00",2025-10-14 19:36:09.061815 +00:00,закупка 2025-10-14
354,43,40,processing_by_supplier,"$3,278,715.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
355,19,17,shipped,"$2,652,395.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
356,44,37,processing_by_supplier,"$1,127,044.00",2025-10-25 19:36:09.061815 +00:00,закупка 2025-10-25
357,11,23,shipped,"$3,529,238.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
358,10,17,processing_by_supplier,"$5,564,607.00",2025-11-13 19:36:09.061815 +00:00,закупка 2025-11-13
359,9,9,processing_by_supplier,"$4,512,383.00",2025-10-16 19:36:09.061815 +00:00,закупка 2025-10-16
360,16,16,processing_by_supplier,"$3,239,027.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
361,29,25,received,"$5,363,888.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
362,21,11,shipped,"$3,489,215.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
363,50,1,shipped,"$2,422,620.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
364,41,1,shipped,"$1,802,951.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
365,13,9,processing_by_supplier,"$1,325,653.00",2025-10-14 19:36:09.061815 +00:00,закупка 2025-10-14
366,23,16,received,"$2,923,712.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
367,12,29,shipped,"$4,303,534.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
368,39,11,processing_by_supplier,"$3,998,966.00",2025-10-27 19:36:09.061815 +00:00,закупка 2025-10-27
369,16,6,processing_by_supplier,"$2,945,521.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
370,47,38,processing_by_supplier,"$6,547,492.00",2025-11-03 19:36:09.061815 +00:00,закупка 2025-11-03
371,5,22,shipped,"$2,831,165.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
372,16,28,processing_by_supplier,"$4,311,126.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
373,38,18,shipped,"$1,907,167.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
374,30,37,processing_by_supplier,"$1,035,730.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
375,40,27,shipped,"$4,231,600.00",2025-11-09 19:36:09.061815 +00:00,закупка 2025-11-09
376,47,32,received,"$3,676,385.00",2025-12-11 19:36:09.061815 +00:00,закупка 2025-12-11
377,13,36,processing_by_supplier,"$340,281.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
378,5,32,processing_by_supplier,"$7,171,607.00",2025-12-09 19:36:09.061815 +00:00,закупка 2025-12-09
379,6,36,shipped,"$3,376,970.00",2025-12-13 19:36:09.061815 +00:00,закупка 2025-12-13
380,44,31,shipped,"$6,299,561.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
381,39,23,processing_by_supplier,"$3,097,436.00",2025-11-07 19:36:09.061815 +00:00,закупка 2025-11-07
382,49,30,processing_by_supplier,"$3,525,528.00",2025-10-24 19:36:09.061815 +00:00,закупка 2025-10-24
383,39,37,received,"$1,294,591.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
384,2,40,shipped,"$3,349,592.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
385,11,34,processing_by_supplier,"$5,399,879.00",2025-11-29 19:36:09.061815 +00:00,закупка 2025-11-29
386,14,39,shipped,"$4,641,448.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
387,19,15,received,"$2,563,207.00",2025-11-30 19:36:09.061815 +00:00,закупка 2025-11-30
388,38,19,received,"$3,656,956.00",2025-11-22 19:36:09.061815 +00:00,закупка 2025-11-22
389,19,22,received,"$4,101,758.00",2025-10-27 19:36:09.061815 +00:00,закупка 2025-10-27
390,42,40,processing_by_supplier,"$1,154,149.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
391,42,32,shipped,"$3,414,558.00",2025-12-09 19:36:09.061815 +00:00,закупка 2025-12-09
392,40,1,shipped,"$1,362,670.00",2025-12-10 19:36:09.061815 +00:00,закупка 2025-12-10
393,39,6,shipped,"$2,676,940.00",2025-10-14 19:36:09.061815 +00:00,закупка 2025-10-14
394,8,22,received,"$1,229,658.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
395,46,1,received,"$4,631,197.00",2025-10-26 19:36:09.061815 +00:00,закупка 2025-10-26
396,29,17,shipped,"$1,764,255.00",2025-10-24 19:36:09.061815 +00:00,закупка 2025-10-24
397,28,27,received,"$4,355,447.00",2025-11-17 19:36:09.061815 +00:00,закупка 2025-11-17
398,1,23,processing_by_supplier,"$1,967,841.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
399,31,35,received,"$7,003,794.00",2025-11-19 19:36:09.061815 +00:00,закупка 2025-11-19
400,5,4,processing_by_supplier,"$731,880.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
401,21,27,processing_by_supplier,"$1,860,541.00",2025-10-29 19:36:09.061815 +00:00,закупка 2025-10-29
402,29,35,received,"$2,171,343.00",2025-10-30 19:36:09.061815 +00:00,закупка 2025-10-30
403,44,37,received,"$4,596,389.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
404,4,21,processing_by_supplier,"$2,148,655.00",2025-11-16 19:36:09.061815 +00:00,закупка 2025-11-16
405,46,30,processing_by_supplier,"$1,968,737.00",2025-11-09 19:36:09.061815 +00:00,закупка 2025-11-09
406,22,29,processing_by_supplier,"$7,253,850.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
407,44,12,processing_by_supplier,"$850,728.00",2025-10-31 19:36:09.061815 +00:00,закупка 2025-10-31
408,18,10,received,"$5,384,614.00",2025-11-22 19:36:09.061815 +00:00,закупка 2025-11-22
409,36,40,shipped,"$4,343,490.00",2025-11-24 19:36:09.061815 +00:00,закупка 2025-11-24
410,22,29,processing_by_supplier,"$1,939,791.00",2025-12-12 19:36:09.061815 +00:00,закупка 2025-12-12
411,37,22,shipped,"$4,748,497.00",2025-12-04 19:36:09.061815 +00:00,закупка 2025-12-04
412,34,25,processing_by_supplier,"$1,659,826.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
413,50,4,received,"$1,834,731.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
414,46,3,processing_by_supplier,"$5,930,278.00",2025-11-07 19:36:09.061815 +00:00,закупка 2025-11-07
415,17,13,processing_by_supplier,"$1,949,913.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
416,23,17,received,"$2,770,144.00",2025-11-08 19:36:09.061815 +00:00,закупка 2025-11-08
417,3,14,shipped,"$2,595,553.00",2025-11-28 19:36:09.061815 +00:00,закупка 2025-11-28
418,20,1,shipped,"$1,611,814.00",2025-11-19 19:36:09.061815 +00:00,закупка 2025-11-19
419,38,34,processing_by_supplier,"$5,527,954.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
420,44,4,processing_by_supplier,"$1,662,532.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
421,36,10,processing_by_supplier,"$1,569,919.00",2025-12-06 19:36:09.061815 +00:00,закупка 2025-12-06
422,4,24,shipped,"$7,804,957.00",2025-11-03 19:36:09.061815 +00:00,закупка 2025-11-03
423,11,29,processing_by_supplier,"$300,836.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
424,22,34,received,"$4,424,775.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
425,24,32,processing_by_supplier,"$2,450,458.00",2025-11-19 19:36:09.061815 +00:00,закупка 2025-11-19
426,2,3,received,"$6,173,735.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
427,27,31,shipped,"$3,333,507.00",2025-12-11 19:36:09.061815 +00:00,закупка 2025-12-11
428,27,39,shipped,"$6,891,160.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
429,40,20,received,"$1,160,848.00",2025-10-24 19:36:09.061815 +00:00,закупка 2025-10-24
430,26,17,shipped,"$3,415,373.00",2025-11-29 19:36:09.061815 +00:00,закупка 2025-11-29
431,31,23,shipped,"$694,831.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
432,33,30,received,"$8,609,629.00",2025-10-30 19:36:09.061815 +00:00,закупка 2025-10-30
433,26,31,processing_by_supplier,"$1,655,897.00",2025-11-08 19:36:09.061815 +00:00,закупка 2025-11-08
434,4,29,shipped,"$4,580,656.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
435,20,18,received,"$1,532,197.00",2025-10-31 19:36:09.061815 +00:00,закупка 2025-10-31
436,20,14,shipped,"$1,680,771.00",2025-10-29 19:36:09.061815 +00:00,закупка 2025-10-29
437,40,5,received,"$3,072,745.00",2025-10-29 19:36:09.061815 +00:00,закупка 2025-10-29
438,46,4,shipped,"$3,414,766.00",2025-11-30 19:36:09.061815 +00:00,закупка 2025-11-30
439,12,33,processing_by_supplier,"$4,180,625.00",2025-11-10 19:36:09.061815 +00:00,закупка 2025-11-10
440,38,40,received,"$4,074,760.00",2025-12-01 19:36:09.061815 +00:00,закупка 2025-12-01
441,29,35,received,"$5,102,560.00",2025-10-24 19:36:09.061815 +00:00,закупка 2025-10-24
442,36,17,processing_by_supplier,"$6,415,731.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
443,1,37,received,"$3,536,338.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
444,42,29,processing_by_supplier,"$3,947,889.00",2025-11-09 19:36:09.061815 +00:00,закупка 2025-11-09
445,11,32,shipped,"$1,990,333.00",2025-10-28 19:36:09.061815 +00:00,закупка 2025-10-28
446,35,31,shipped,"$1,423,249.00",2025-10-17 19:36:09.061815 +00:00,закупка 2025-10-17
447,26,19,processing_by_supplier,"$1,599,927.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
448,41,15,processing_by_supplier,"$7,576,298.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
449,12,25,shipped,"$980,125.00",2025-11-24 19:36:09.061815 +00:00,закупка 2025-11-24
450,23,30,processing_by_supplier,"$8,155,023.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
451,1,4,processing_by_supplier,"$105,306.00",2025-11-30 19:36:09.061815 +00:00,закупка 2025-11-30
452,17,21,shipped,"$3,195,995.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
453,31,2,shipped,"$2,905,836.00",2025-12-01 19:36:09.061815 +00:00,закупка 2025-12-01
454,11,15,received,"$6,240,612.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
455,30,27,processing_by_supplier,"$4,187,805.00",2025-12-13 19:36:09.061815 +00:00,закупка 2025-12-13
456,23,34,received,"$1,830,239.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
457,35,36,processing_by_supplier,"$3,720,620.00",2025-11-09 19:36:09.061815 +00:00,закупка 2025-11-09
